0000000081|2017-12-11T15:08:45.000+01:00|CLIE|infos|bonjour madame XXXXXX est il possible d avoir une vision depuis mon compte internet sur les assurances vie de mes enfants? merci par avance XXXXX XXXXXXXX
0000000082|2017-12-14T12:45:08.000+01:00|CLIE|mobilite bancaire|bonjour madame XXXXXX je viens de voir le mail concernant le refus de la banque de depart pour la mobilite bancaire. de quelle banque s agit -il ? boursorama ou le lcl? quel est le probleme et que pouvons nous faire ? merci par avance bonne journee XXXXX XXXXXXXX
0000000083|2017-12-15T11:00:17.000+01:00|CLIE|changement d’adresse|bonjour, je souhaiterais signaler mon changement d’adresse. ci joint une facture de la saur. cordialement XXXXXXXXX XXXXXXXX
0000000083|2017-12-19T09:21:41.000+01:00|CLIE|changement d’adresse|bonjour, j’espere que vous avez bien recu mon message concernant mon changement d’adresse avec une facture de la saur pour en justifier. merci d’effectuer ce changement aupres de ma mutuelle qui m’envoie des courrier a mon ancienne adresse. cordialement. XXXXXXXXX XXXXXXXX NN b rue du general de gaulle NNNNN pipriac
0000000084|2017-12-14T18:19:03.000+01:00|CLIE|probleme de virement|bonjour madame XXXXXXX je souhaite faire un virement de mon compte pro vers mon compte perso et je n'ai plus aucun libelle de XXXeficiaires . jusqu'a present je n'ai eu aucun probleme . est ce du a la nouvelle presentation du site ? dois-je les entrer moi meme ? merci pour votre reponse cordialement XXXXXXX XXXXXXX
0000000085|2017-12-15T09:15:01.000+01:00|CLIE|frais|bonjour, je viens de voir NN.NN € de frais qui vienne de passer !!!! je ne vois pas comment remonter si je me prive d'un cote et on me facture de l'autre surtout que vous aviez ecrit dans un de vos mails ci-dessous voir pour faire un geste en annulant les frais du mois de novembre !!!! si vous pouviez examiner ca de plus pres car la les frais prennent la somme qui me permettait de rentrer de mon trajet retour le N janvier NNNN sinon il va falloir mettre jusqu'au N janvier un decouvert autorise a -NNN € pour me permettre de faire l'escence pour rentrer !!!! merci cordialement
0000000085|2017-12-30T10:30:11.000+01:00|CLIE|re : re: frais|je vous remercie pour le geste pour les frais mais comme vous avez redesceu le decouvert a NNN € du coup je n'ai plus de marge pour les chq fait NN€ d'essence et NN€ environs de courses.....si pour pouviez juste jusqu'au N janvier laisser l'autorisation a -NNN €....merci.... salutations
0000000086|2017-12-13T12:28:18.000+01:00|CLIE|virement caf|bonjour, je vous informe par la presente un virement de la caf va etre effectue le NN/NN/NNNN de NNN.NN € ainsi qu'incessamment sous peu les bourses trimestrielles de NNN € cela pour ne pas faire barrage au dernier chq de cotisations sportive de NNN €....merci d'en prendre compte....
0000000087|2017-12-23T12:11:03.000+01:00|CLIE|code virtualis|bonjour, je suis actuellement au vietnam et je voulais faire un virement avant la fin de l’annee civile. or mon telephone ne fonctionne pas, je ne peux donc pas recevoir le code’ d’autorisation d’emission de virtualis. pouvez-vous trouver une solution pour que je puisse’ avoir un code, peut etre par le biais de ma messagerie internet ? je vous remercie d’avance pour votre aide. cordialement XXXX XXXXXXX
0000000087|2017-12-27T07:07:55.000+01:00|CLIE|re: re: code virtualis|bonjour monsieur, je suis tres ennuye, je ne peux pas faire de reservation pour reserver l’avion. a cause de,nos problemes de telephone. l’hotel ou nous sommes ne sont pas tres arrangeant. puis je vous contacter maintenant par whatsapp, facetime ou skype ? whatsapp +NNN NNN NNNNNN facetime MAIL skype enorica merci d’avance pour votre aide. XXXX XXXXXXX
0000000087|2017-12-27T09:53:09.000+01:00|CLIE|re: re: re: re: code virtualis|merci beaucoup +NN NNN NNNNNNN ou +NN NNNN NNNNNNN j’attends votre appel a la reception. merci cordialement XXXX XXXXXXX
0000000087|2017-12-27T10:25:47.000+01:00|CLIE|re: re: re: re: re: code virtualis|rebonjour monsieur XXXXXX, desole le numero etait incorrect le voici : +NN NNN NNN NNN merci cordialement XXXX XXXXXXX
0000000087|2017-12-27T10:46:32.000+01:00|CLIE|re: re: re: re: re: re: code virtualis|rebonjour monsieur XXXXXX, desole le numero etait incorrect le voici : +NN NNN NNN NNN merci cordialement XXXX XXXXXXX
0000000087|2017-12-27T11:29:47.000+01:00|CLIE|re: re: re: re: re: re: re: code virtualis|monsieur XXXXXX, suite a notre conversation telephonique de ce jour, je vous remercie de bien vouloir annuler la securisation des achats par virtualis par le biais du code sd secure. a la place merci d’autoriser la validation des paiements par la saisie systematique de ma date de naissance et ce jusqu’au N XXXXXXX NNNN. je vous remercie infiniment pour votre reactivite et votre professionnalisme. cordialement XXXX XXXXXXX
0000000087|2017-12-27T12:32:44.000+01:00|CLIE|re : re: re: re: re: re: re: re: re: code virtualis|monsieur XXXXXX, effectivement j’ai reserve un vol pour une valeur de’ NNN euros. mais il doit subsister un plafond qui necessite l’utilisation d’un code par sms, pouvez vous augmenter ce’ plafond pour la meme duree jusqu’a NNNN euros ou NNN si NNNN n’est pas possible avec une date butoir au N XXXXXXX egalement. de facon a ce’ que je puisse’ valider la depense par la saisie de ma date’ de naissance merci d’avance cordialement XXXX XXXXXXX 
0000000087|2017-12-27T16:07:21.000+01:00|CLIE|re: re: re : re: re: re: re: re: re: re: re: code virtualis|monsieur XXXXXX, je voulais obtenir un numero virtualis pour NNNN euros, mais sur l’application on me demande d’aller sur le site et sur le site on m’indique qu’il faudra un code secure... cordialement XXXX XXXXXXX
0000000087|2017-12-27T16:07:27.000+01:00|CLIE|re: re: re : re: re: re: re: re: re: re: re: code virtualis|monsieur XXXXXX, je voulais obtenir un numero virtualis pour NNNN euros, mais sur l’application on me demande d’aller sur le site et sur le site on m’indique qu’il faudra un code secure... cordialement XXXX XXXXXXX
0000000087|2017-12-28T05:44:34.000+01:00|CLIE|re: re: re: re: re : re: re: re: re: re: re: re: re: code virtualis|bonjour monsieur XXXXXX, j’ai essaye avec ma date de naissance aux format ddmmaaaa et ddmmaa mais ca ne fonctionne pas meme pour une somme de NN€. je ne peux plus non plus generer des numeros virtuels a partir de l’application. je vous autorise donc a supprimer le blocage de l’utilisation de mon numero de carte pour des achats sur internet et ce jusqu’au N XXXXXXX. merci de m’assurer qu’il n’y aura pas de validation par code secure via sms, car depuis j’ai eu orange pour mes problemes de telephone, et comme ils n’ont pas d’accord avec le vietnam, l’international ne fonctionnera pas... je vous remercie d’avance pour votre aide. bonne journee. cordialement XXXX XXXXXXX
0000000087|2017-12-28T05:44:38.000+01:00|CLIE|re: re: re: re: re : re: re: re: re: re: re: re: re: code virtualis|bonjour monsieur XXXXXX, j’ai essaye avec ma date de naissance aux format ddmmaaaa et ddmmaa mais ca ne fonctionne pas meme pour une somme de NN€. je ne peux plus non plus generer des numeros virtuels a partir de l’application. je vous autorise donc a supprimer le blocage de l’utilisation de mon numero de carte pour des achats sur internet et ce jusqu’au N XXXXXXX. merci de m’assurer qu’il n’y aura pas de validation par code secure via sms, car depuis j’ai eu orange pour mes problemes de telephone, et comme ils n’ont pas d’accord avec le vietnam, l’international ne fonctionnera pas... je vous remercie d’avance pour votre aide. bonne journee. cordialement XXXX XXXXXXX
0000000088|2017-12-03T11:58:34.000+01:00|CLIE|annule et remplace message precedent|bonjour madame le XXXX, le remboursement integral du credit partnair lagarde dont je vous parlais dans mon precedent message a fini par se faire a partir de l'application cmb donc vous n'avez pas besoin de le faire de votre cote. sur le site, ca n'avait cependant pas fonctionne. ca marche donc parfois mais pas a tous les coups... bonne semaine, cordialement, XXXXXX XXXXXX
0000000089|2017-12-02T11:57:21.000+01:00|CLIE|remboursement credit partnair lagarde|bonjour madame le XXXX, j'ai a nouveau voulu rembourser la totalite de mon credit partnair lagarde sur le site du cmb (NNN€) et ca n'a pas fonctionne meme si ca m'a valide l'action dans un premier temps. j'ai essaye avec l'application : meme chose. je vous remercie par consequent de bien vouloir le faire vous-meme. comme il s'agit deja de la Neme fois que je suis obligee de vous le demander, je me dis que cette fonctionnalite n'est pas operationnelle et que ca n'est jamais repare. c'est tout de meme problematique puisque qu'elle existe. pendant ce temps, les interets continuent a courir alors que ce n'est pas le choix du client. alors, est-ce fait expres ou est-ce juste un probleme qui n'a jamais ete regle et ne le sera p-e jamais ? merci et bon week-end, XXXXXX XXXXXX
0000000090|2017-12-20T10:33:20.000+01:00|CLIE|demande de virement|bonjour, pourriez vous faire un virement de N NNN euros du livret cmb de mon epouse XXXXXXX vers le livret bleu de ma mere mme le XXXX renee qui demeure a morlaix (agence du cmb de morlaix) merci
0000000091|2017-12-11T10:32:23.000+01:00|CLIE|re : re: contrat previ horizons|bonjour je vais mettre sous pli un document justifiant de revenus de retraite. merci de la cloture mf XXXXXXX
0000000092|2017-12-11T10:37:27.000+01:00|CLIE|virement a l'etranger|bonjour, pour emettre un virement a l'etranger, le site internet me demande un contact avec le conseiller je vous mets un scann en piece jointe pour les donnees du transfert. la somme a vire est de NNNN,NN deux mille euros. et vous demande de me confirmer l'operation et je reste a votre disposition. joyeuses fetes mf XXXXXXX
0000000092|2017-12-11T10:42:03.000+01:00|CLIE|virement a l'etranger|suite message precedent , virement a XXXXXXX yohann pour la somme de NNNN,NN€ ci-joint le rib payment details for the wire transfer in eur NN: account with institution: swift code: agriuauk credit agricole bank jsc NN/N, pushkinska str. kyiv, ukraine NN: beneficiary: NNNNPHONEfull name of beneficiary XXXXXXX yohann details of the payment: private transfer
0000000093|2017-12-20T21:46:29.000+01:00|CLIE|decouvert|madame, pourriez vous augmenter mon autorisation de decouvert provisoirement soit jusqu'au NN/NN/NNNN sachant que j'ai une prime au NN/NN/NN de NNN euros en plus de mes deux salaires et du virement de la retraite de mon mari. soit NNNN.NN + NNN + NNN = NNNN.NN euros merci de bien vouloir me repondre au + vite salutations mme XXXXX
0000000095|2017-12-21T09:39:54.000+01:00|CLIE|pea sortie d'especes|objet : transfert de fonds du compte pea au compte bancaire madame XXXXX bonjour, je fais suite au message que je vous ai laisse, mais nous n'avons toujours pu nous parler. je vous demande de sortir NNN NNN € (deux cent mille €) de mon compte pea n°RIBpour les transferer sur mon compte bancaire n° NPHONENN. bien entendu les prelevements sociaux seront effectues. pouvez-vous faire le necessaire et me dire a partir de quand les fonds seront disponibles sur mon compte bancaire ? merci pour la suite. bien a vous XXXX XXXXX XXXXX NNN bd malesherbes NNNNN paris NN NN NN NN NN
0000000096|2017-12-14T15:10:10.000+01:00|CLIE|carnet de cheque demande|"bonjour madame XXXXX, je decouvre l'information suivante: ""votre nouveau chequier est a votre disposition dans votre caisse du credit mutuel de bretagne."" j'ai demande de me l'adresser omme a l'accoutumee. pouvez-vous me le faire parvenir a mon domicile NNN bd malesherbes NNNNN paris. merci d'avance. bien a vous. XXXX XXXXX XXXXX PHONEMAIL www.solinnov.fr"
0000000097|2017-12-14T10:01:22.000+01:00|CLIE|demande d'entretien|madame XXXXX bonjour, j'espere que tout va bien. j'ai tente a plusieurs reprises de vous joindre et vous ai envoye un mail reste sans reponse. je vous le renvoie car j'aimerais avoir des eclaircissements sur le livret fidelite et les solutions de remplacement. par ailleurs, je souhaite egalement parler du pea. merci pour la suite. bien a vous. XXXX XXXXX XXXXX PHONE________________________________________________________________________ de : XXXX-XXXXX XXXXX solinnov sas [mailto:MAIL] envoye : vendredi N decembre NNNN NN:NN a : XXXXXXXXXX XXXXX (MAIL) objet : livret fidelite importance : haute XXXX XXXXX XXXXX NNN bd malesherbes – NNNNN paris compte cheque cmb n° PHONENN madame XXXXX bonjour, a la suite de votre courrier annoncant la cloture des livrets fidelite, j’ai tente a plusieurs reprises de vous joindre, mais en vain. le livret fidelite a un taux de remuneration tres faible (N,NN%) et un plafond de NN NNN €, j’aimerais savoir : - pourquoi il est supprime - quelles propositions sont faites en remplacement et a quels taux - le grand livret evoque dans votre lettre semble moins remunere que le lf…. vous proposez de vous joindre pour realiser les meilleurs choix, merci de revenir vers moi pour que nous envisagions les differentes possibilites. a tres bientot. bien a vous. XXXX XXXXX XXXXX PHONEMAIL www.solinnov.fr
0000000098|2017-12-20T09:00:44.000+01:00|CLIE|etalement|bonjour , un mot pour vous informer qu' un cheque de NNN euros correspondant au paiement de notre taxe d'habitation a ete emis le NN de ce mois , je souhaiterai echelonner le remboursement de cette somme via etalis , cordialement , le XXX XXXXXXX
0000000099|2017-12-16T11:20:27.000+01:00|CLIE|re: echeances de pret.|bonjour, c est long. cordialement XXXXXXX XXXXXXX
0000000101|2017-12-08T14:38:27.000+01:00|CLIE|pel|bonjour, je me rend compte que je n'ai pas verse les NNNeuros annuels sur mon pel,et j'aimerai y remedier, hors en essayant de faire un virement de mon lep a mon pel, on me dit que l'action n'est pas autorise, y'a t-il une XXXXXX ? vous remerciant par avance, cordialement, mme XXXXXXXX XXXXXXXX
0000000101|2017-12-12T15:52:37.000+01:00|CLIE|re : re: pel|bonjour, je vous ai joins la copie d'ecran. ce qui est etonnant c'est que j'ai bien selectionne le virement du lep au pel, mais qu'apres le montant choisi, ca met en compte a debiter le pel et en compte a crediter le lep, alors que c'est bien l'inverse que j'ai programme. je veux donc bien en effet, que vous vous chargiez du virement de NNN euros pour regulariser. en vous remerciant, cordialement, mme XXXXXXXX XXXXXXXX
0000000101|2017-12-12T15:54:20.000+01:00|CLIE|pel|bonjour, je vous ai joins la copie d'ecran. ce qui est etonnant c'est que j'ai bien selectionne du lep au pel, mais qu'apres le montant choisi, ca met en compte a debiter le pel et en compte a crediter le lep, alors que c'est bien l'inverse que j'ai programme. je veux donc bien en effet, que vous vous chargiez du virement de NNN euros. vous remerciant par avance, cordialement, mme XXXXXXXX XXXXXXXX
0000000101|2017-12-12T18:32:19.000+01:00|CLIE|re : re: re : re: pel|bonsoir, merci, je n'avais pas connaissance de cette information. cordialement, mme XXXXXXXX XXXXXXXX 
0000000102|2017-12-12T12:21:42.000+01:00|CLIE|plan epargne logement|bonjour, je souhaiterais connaitre les consequences sur les avantages/inconvenients si je retire entre NNNN et NNNN euros de mon pel ? cordialement. XXXXX XXXXXXX.
0000000107|2017-12-19T12:01:00.000+01:00|CLIE|modification de montant pour virement journalier|monsieur, merci de bien vouloir passer le plafond de mes virements journaliers vers un tiers a NNNN euros par jour, au lieu de NNN euros. bonne journee, cordialement, mme XXXXX
0000000108|2017-12-13T14:43:54.000+01:00|CLIE|opposition bouygue telecom|bonjour madame la directrice, vous prevoyez de debiter mon compte prochainement pour bouygue telecom pour un montant de - NNN,NN € alors que j'ai fait opposition a tout prelevement de sa part ? je vous remercie par avance de faire respecter celle-ci bien cordialement XXXXXX XXXXXX
0000000109|2017-12-01T09:35:32.000+01:00|CLIE|credit|bonjour <<
0000000110|2017-12-21T10:10:03.000+01:00|CLIE|information|bonjour. l'argent du pret etant verse sur mon compte, je vais pouvoir regler le probleme cetelem sans tarder consultant les dernieres operations effectuees sur mon compte, j'ai constate une prelevement de NNe intitule frais de commission d’intervention. renseignement pris, cette penalite est appliquee lors d'un depassement du decouvert autorise, ce qui n'etais pas le cas le NN/NN. pourriez vous m'en donner la raison, car j'ignore tout de la mecanique bancaire (mais j'ai decide de m'y interesser) en vous souhaitant de passer de bonnes fetes. cordialement. XXXX XXXXXXXX
0000000111|2017-12-04T10:53:50.000+01:00|CLIE|proposition credit|bonjour. ayant eu connaissance de votre message trop tard pour vous rappeler, je vous envoie ce message. je suis interesse par votre offre de credit. je me tiens a votre disposition si necessaire. en vous remerciant. cordialement XXXX XXXXXXXX
0000000115|2017-12-29T09:39:55.000+01:00|CLIE|prelevements|bonjour j ai bien recu votre message je viens de perdre ma maman donc je ne peut pas vous rappeler tout de suite je suis aux cotes de son corp avec ma famille pouvez vous accepter les accepter le compte sera re approvisionnevers le N merci d avance de votres comprehension cordilament
0000000115|2017-12-29T12:35:44.000+01:00|CLIE|re : re: prelevements|merci de votre comprehension dans c moments tres difficile et douloureux pour moi meme et toutes ma familles en cette periode de fete cordialement 
0000000116|2017-12-14T13:18:38.000+01:00|CLIE|ouvrir un compte epargne|bonjour, tous mes comptes epargnes sont pleins. que me conseillez vous en epargne disponible? cordialement, XXXXXXXXX XXXXXX
0000000116|2017-12-21T18:18:00.000+01:00|CLIE|re : re: ouvrir un compte epargne|bonjour, j'ai signe un compromis d'achat le NN decembre. quelle proposition d'emprunt pouvez vous me faire pour un montant de NNN NNN € sur NN ans. je serais a guipry la semaine prochaine. merci de m'ouvrir un livret solidaire des que possible. bonne fete a vous. bien cordialement, XXXXXXXXX XXXXXX ps: j'espere que vous aurez le temps de me faire une proposition de pret avant les fetes.
0000000116|2017-12-21T19:36:40.000+01:00|CLIE|re : re: re : re: ouvrir un compte epargne|madame, pour le livret mettez NNNN €. voici les documents demandes. la piece d'identite de XXXXXX (ne NN janvier NNNN) sera avec moi. est ce que vous pouvez me faire une estimation ? je peux venir le NN en fin de matinee ou plutot. est ce qu'il me faut un rdv ? cordialement, XXXXXXXXX XXXXXX 
0000000116|2017-12-21T19:38:43.000+01:00|CLIE|re : re: re : re: ouvrir un compte epargne|madame, pour le livret mettez NNNN €. voici les documents demandes. la piece d'identite de XXXXXX (ne NN janvier NNNN) sera avec moi. est ce que vous pouvez me faire une estimation ? je peux venir le NN en fin de matinee ou plutot. est ce qu'il me faut un rdv ? cordialement, XXXXXXXXX XXXXXX 
0000000118|2017-12-06T21:42:28.000+01:00|CLIE|demande de decouvert|bonjour serait il possible que vous laissiez passer le montant de mon loyer et les autres prelevements. sachant que le N janvier je recevrai un virement du gan de N NNN €. merci de votre comprehension cordialement
0000000119|2017-12-12T09:47:49.000+01:00|CLIE|mon compte|bonjour, pour information j’ai mis mon appartement a vendre dans une deuxieme agence immobiliere qui me semble plus reactive... j’ai hate de m’en debarrasser et financierement ca devient tres urgent... j’espere que ca va aller vite !!!! bonne journee XXXXX-XXXXXX le XXXXX NNNNNNNNNN
0000000120|2017-12-06T19:48:13.000+01:00|CLIE|re : placement|bonjour, ci-joint document renseigne. cordialement XXXXXXX XXXXXX
0000000120|2017-12-06T19:49:05.000+01:00|CLIE|re : placement|bonjour, ci-joint document renseigne. cordialement XXXXXXX XXXXXX
0000000120|2017-12-06T20:08:41.000+01:00|CLIE|re : re : placement|N° XXXX
0000000121|2017-12-11T10:21:14.000+01:00|CLIE|changement d'adresse|bonjour pouvez vous en attendant un justificatif de domicile mettre a jour ma nouvelle adresse pour l'expedition XXXXtuelle de courrier ou carnet de cheque. mme XXXXXXX XXXXXXXX N bis rue auguste salaun NNNNN bannalec. bonne reception.
0000000122|2017-12-22T09:15:17.000+01:00|CLIE|pret NN NNN€ - demande de deblocage du solde.|bonjour madame XXXXXXXXX, je viens vers vous au sujet du pret de NN NNN € contracte au mois de mai dernier pour le remplacement des fenetres de notre appartement. hier soir, j'ai fait le cheque au menuisier pour regler le solde de NN NNN €; en effet, nous lui avions deja verse N NNN € en juin. je vous remercie de : - debloquer le solde du pret de NN NNN € sur mon compte bancaire (et non sur celui de mon mari) dans vos meilleurs delais, - me communiquer la date du Ner prelevement de remboursement de ce pret (car bien qu'une partie du pret ait ete debloquee, je n'ai pas l'impression que nous soyons preleves), - me confirmer que ces prelevements se feront bien sur le compte bancaire de mon mari comme demande. je vous remercie pour votre retour rapide sur ces N points. cordialement, XXXX XXXXX-XXXXX
0000000122|2017-12-22T09:35:35.000+01:00|CLIE|re: re: pret NN NNN€ - demande de deblocage du solde.|madame XXXXXXXXX, je vous precisais dans ma demande que je souhaitais le deblocage du solde du pret sur mon compte et non sur celui de mon mari, pouvez-vous modifier cela ? je vous remercie pour votre retour. cordialement, XXXX XXXXX-XXXXX
0000000122|2017-12-22T10:31:05.000+01:00|CLIE|re: re: re: re: pret NN NNN€ - demande de deblocage du solde.|madame XXXXXXXXX, je vous remercie de me confirmer par mail demain matin que l'operation de virement immediat de NN NNN € du compte bancaire de mon mari au mien a bien ete effectuee. cordialement, XXXX XXXXX-XXXXX
0000000123|2017-12-23T10:48:51.000+01:00|CLIE|re: deblocage|bonjour madame XXXXXXXXX, je ne comprends pas. je n'arrive pas a vous joindre par telephone, je vous remercie de m'appeler au PHONEce matin. cordialement, XXXX XXXXX-XXXXX
0000000125|2017-12-06T13:14:58.000+01:00|CLIE|augmentation de plafond pour virement|bonjour. je souhaiterais faire un virement de NNN€ sur le compte cheque cmb de XXXXXXX XXXXXXXXX mais le plafond de virement mensuel me bloque. pourriez vous y remedier? vous en remerciant par avance. XXXX XXXXXXX
0000000126|2017-12-06T11:04:47.000+01:00|CLIE|carte bancaire|bonjour cathy un pti message pour te demander d'activer ma nouvelle carte bancaire .....et aussi voir sur mon contrat d'assurances,accident de la vie du fait que je suis en arret de travail et j'ai mon bras immobilise si je peu avoir une aide a domicile merci cathy
0000000126|2017-12-08T09:24:23.000+01:00|CLIE|re: re: carte bancaire|bonjour cathy , merci pour la carte . en ce qui concerne mon arret de travail , c'est un accident de travail rupture du tendon donc je me suis fais operee .. donc jai le bras immobilise , c pourquoi jai besoin de quelqu'un pour m'aider merci cathy
0000000126|2017-12-18T13:53:58.000+01:00|CLIE|re: re: re: re: carte bancaire|cc cathy un pti message pour te demander une prolongation du decouvert jusqu'a mars. car les fetes arrivent et jattend toujours pour ma taxe d'habitation jai demande une remise gracieuse mais c assez long le temp qu'ils me donne une reponse donc je ve rester prudente financierement ... c possible ? merci cathy
0000000127|2017-12-05T16:06:37.000+01:00|CLIE|virtualis|bonjour monsieur le XXXXX, ce jour, j'ai voulu effectuer un paiement virtualis. au moment de la transaction, le paiement a ete refuse. ayant mon compte provisionne je suis surpris que cela se produise. dans l'attente d'un appel ou de vous lire , bien a vous. monsieur XXXXXX g.
0000000128|2017-12-08T11:42:14.000+01:00|CLIE|ouverture de compte|bonjour, je souhaiterais connaitre la procedure d'ouverture de compte pour chacun de nos enfants, j'au vu que nous pouvions le faire en ligne? c'est la meme chose ou bien mieux vaut de le faire directement avec vous? merci pour vos informations, bien cordialement, XXXXXX-XXXX XXXXX.
0000000129|2017-12-15T10:40:22.000+01:00|CLIE|re : re: agenda NNNN|bonjour,pouvez vous me procurer un agenda jour formule artisan .svp et bonnes fetes de fin d 'annee .
0000000129|2017-12-19T17:44:26.000+01:00|CLIE|re : re: re : re: agenda NNNN|merci d'avance et joyeuses fetes a venir (avec moderation )...
0000000130|2017-12-29T09:51:22.000+01:00|CLIE|frais commission d'intervention compte kerguezec|bonjour, je viens de constater avec mes parents que nous sommes debites de NN euro sur le compte de kerguezec (compte commun a mes parents et moi-meme) pour frais de commission d'intervention NN/NN. nous ne voyons pas ce qui a pu engendrer ces frais mis-a-part un jour ou le compte a ete en negatif pendant quelques heures. si ces frais proviennent effectivement de ce moment la nous nous en excusons et nous vous demandons l'extourne de ces frais car cette erreur est exceptionnelle. ce compte etant commun et ne servant qu'a de la gestion locative il est parfois complique d'anticipe tous les mouvements. serait-il possible d'obtenir une autorisation de decouvert ce qui nous permettrait d'eviter ces frais? merci d'avance cordialement XXXXXXX XXXXXXXXX
0000000130|2017-12-29T18:10:25.000+01:00|CLIE|re: re: frais commission d'intervention compte kerguezec|bonjour merci beaucoup pour le geste commercial. une autorisation de decouvert de NNN€ serait parfait pour palier au retard de virements qui je l espere n arriveront plus. cordialement. XXXXXXX XXXXXXXXX
0000000130|2017-12-30T07:23:13.000+01:00|CLIE|re: re: frais commission d'intervention compte kerguezec|bonjour, merci pour le geste commercial. une autorisation de decouvert de NNN€ serait parfaite. elle nous permettrait de palier au retard de virements qui je l espere ne se produiront plus. merci. cordialement. XXXXXXX XXXXXXXXX
0000000131|2017-12-08T08:18:15.000+01:00|CLIE|pret maison|bonjour, suite au refus du pret des potentiels acquereurs j etudie d autres solutions. je laisserais la maison en location (NNN€/mois) en reduisant les mensualites d environ NNN€/mois ( allongement de la duree du credit a NN ans environ). je ferais un nouveau credit de NNNNNN/NNNNNN€ sur NN ans pour la construction d une nouvelle maison qui serait ma residence principale.terrain NNNNN€ frais de notaire inclus et donc environ NNNNNN€ pour la construction de la maison. pouvez vous me dire si vous trouvez cette solution realisable ainsi que les montants approximatif de l ancien credit rallonge et du nouveau credit. merci d avance cordialement XXXXXXX XXXXXXXXX
0000000131|2017-12-14T08:15:30.000+01:00|CLIE|re: re: pret maison|bonjour, je serais disponible vendredi plutot en debut d apres midi . bonne journee et a demain. cordialement XXXXXXX XXXXXXXXX
0000000132|2017-12-08T10:16:08.000+01:00|CLIE|compte cmb|bonjour je me permet de vous envoyer un message suite a l incident que nous avons eu sur le compte de credit agricole. je pense que ma carte cmb est bloquee aussi par contre j aurais besoin de retirer de l argent en liquide. serait il possible de donner un accord au cmb a plouarzel ( celui qui est a cote de chez moi ) pour que je puisse passer demain matin? bonne journee
0000000132|2017-12-08T11:39:17.000+01:00|CLIE|re: re: compte cmb|oui toute ete regulariser au credit agricole du morbihan. il faut encore qu’on patiente N jours un peu pres! du coup ca sera pour retirer NN e sachant que je n’ai pas eu encore mon remboursement caf ! coordialement
0000000133|2017-12-07T16:02:10.000+01:00|CLIE|carte de paiement.|bonjour. nous avons recu un courrier nous demandant de venir recuperer la carte de paiement du compte joint que j'ai avec madame XXXXXXXX XXXXXX. seulement avec nos horaires et les vitres, on arrive pas a trouver un moment pour passer la chercher. serait'il possible que vous nous l'expediez a notre domicile? merci d'avance. XXXXXX le XXXXXXXX.
0000000133|2017-12-14T17:39:36.000+01:00|CLIE|re : re: carte de paiement.|bonjour. j'ai bien recu la carte aujourd'hui. merci de l'avoir envoyee. serait'il possible d'avoir un chequier de mon compte cheque s'il vous plait? pas le compte joint, le mien personnel. merci d'avance.
0000000134|2017-12-21T04:40:49.000+01:00|CLIE|virement|bonjour. j'essaie d'effectuer un virement de NN€ au nouveau beneficiaire enregistre mais ca me met que le plafond journalier a ete depasse. merci d'avance.
0000000135|2017-12-21T16:45:33.000+01:00|CLIE|virements a l'international|merci de modifier mon plafond de virement a l'international a hauteur de NN€. cordialement.
0000000137|2017-12-03T20:54:55.000+01:00|CLIE|changement de coordonees|bonjour, juXXe pour vous informer du changement de mon numero de telephone portable : pourriez-vous le modifier : PHONEmerci.
0000000138|2017-12-02T23:21:32.000+01:00|CLIE|changement de telephone mobile!|bonjour, pourriez-vous mettre a jour mon nouveau numero de telephone mobile. PHONEmerci!
0000000139|2017-12-12T22:40:45.000+01:00|CLIE|[pea] : demande de fermeture de comptes|bonjour, pourriez-vous proceder a la fermeture de nos N comptes pea s'il vous plait et virer l'ensemble sur notre compte courant ? merci par avance. cordialement. XXXXXXXX XXXXX NN.NN.NN.NN.NN
0000000139|2017-12-23T11:58:13.000+01:00|CLIE|re : [pea] : demande de fermeture de comptes|bonjour mme XXXXXXX, sauf erreur, je n'ai pas eu de retour de votre part sur la fermeture de nos N comptes pea ? pourriez-vous egalement resilier la carte bancaire encore en vigueur ? merci par avance. cordialement. XXXXXXXX XXXXX PHONE-----------------------------------------replied message--------------------------------------bonjour, pourriez-vous proceder a la fermeture de nos N comptes pea s'il vous plait et virer l'ensemble sur notre compte courant ? merci par avance. cordialement. XXXXXXXX XXXXX NN.NN.NN.NN.NN
0000000140|2017-12-30T12:38:30.000+01:00|CLIE|re : [carte bancaire] : demande de resiliation|bonjour mme XXXXXXX, pouvez-vous resilier s'il vous plait la carte bancaire au nom de XXXX XXXXX ? nous souhaitons conserver uniquement le chequier pour notre compte courant. merci par avance pour votre prise en compte. XXXXXXXX XXXXX PHONE-----------------------------------------replied message--------------------------------------bonjour mme XXXXXXX, pouvez-vous resilier s'il vous plait la carte bancaire au nom de XXXX XXXXX ? nous souhaitons conserver uniquement le chequier pour notre compte courant. merci pour votre prise en compte. XXXXXXXX XXXXX.
0000000142|2017-12-01T09:22:40.000+01:00|CLIE|re : re: fermeture previs option|bjr , nous allons passee demain matin a l'agence , pour le previs option , je souhaiterais debloque le tout et laissee NN euro dessus en ecoutent vos conseille je vous laisse faire cela et m'envoyer les papier svp . merci bonne journee 
